District Name,Mandal Name,Village Name,Bore Well Working,Well Type,Bore Depth,Pump Capacity,Crop Type,Irrigation Type,Extant Land Irrigated,Lat,Long
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,120,5,ID,Flood Irrigation,2,16.45800218,80.68929362
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,70,6,ID,Flood Irrigation,3,16.44791771,80.68367021
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,150,5,ID,Flood Irrigation,5,16.45627833,80.69105376
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,150,5,ID,Micro Irrigation,5,16.45173993,80.69206968
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,150,5,ID,Micro Irrigation,4,16.45324695,80.68736283
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,120,6,ID,Flood Irrigation,6,16.46519876,80.67927061
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,120,,ID,Flood Irrigation,3,16.45092016,80.68476518
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,120,5,ID,Flood Irrigation,5,16.44927465,80.69111033
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,80,5,ID,Micro Irrigation,4,16.45723835,80.69953342
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,120,5,ID,Flood Irrigation,4,16.44743595,80.68658041
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,120,6,ID,Flood Irrigation,5,16.45555867,80.69525577
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,120,6,ID,Flood Irrigation,5,16.46497528,80.68243163
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,150,5,ID,Micro Irrigation,5,16.45115982,80.69183891
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,150,5,ID,Flood Irrigation,6,16.45247549,80.70301019
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,150,5,ID,Flood Irrigation,5,16.45880433,80.6902988
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,150,5,ID,Flood Irrigation,5,16.45161046,80.70266886
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,150,5,ID,Flood Irrigation,5,16.4572454,80.69960471
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,120,5,ID,Flood Irrigation,5,16.45337512,80.69960749
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,120,5,ID,Micro Irrigation,10,16.45045714,80.69147671
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,80,7.5,ID,Micro Irrigation,5,16.45997013,80.69349918
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,120,5,ID,Flood Irrigation,4,16.44764088,80.68629581
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,150,10,ID,Flood Irrigation,10,16.46038445,80.6928763
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,120,5,ID,Flood Irrigation,5,16.45926077,80.69187568
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,50,7.5,ID,Flood Irrigation,3,16.4475812,80.68258306
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,120,5,ID,Micro Irrigation,5,16.44955523,80.68764554
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,120,5,ID,Flood Irrigation,3,16.46527408,80.68149422
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,120,5,ID,Flood Irrigation,5,16.45893937,80.69038687
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,150,5,ID,Micro Irrigation,5,16.45324814,80.68706027
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,150,5,ID,Flood Irrigation,5,16.45325987,80.69998324
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,130,5,ID,Flood Irrigation,3,16.46004034,80.69545926
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,150,5,ID,Flood Irrigation,5,16.45758438,80.69078087
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,90,6,ID,Flood Irrigation,5,16.45090877,80.68354883
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,70,6,ID,Flood Irrigation,2,16.44750769,80.68375605
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,120,5,ID,Flood Irrigation,2,16.44760524,80.68630434
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,120,5,ID,Flood Irrigation,3,16.46385286,80.68104032
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,130,5,ID,Micro Irrigation,3,16.46180846,80.68322804
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,120,5,ID,Micro Irrigation,5,16.45214733,80.68351686
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,150,,ID,Micro Irrigation,3,16.45692681,80.68869987
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,150,5,ID,Micro Irrigation,5,16.45837591,80.6877078
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,120,6,ID,Flood Irrigation,5,16.44625337,80.68929363
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,70,7.5,ID,Flood Irrigation,5,16.44792847,80.68363867
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,70,5,ID,Flood Irrigation,5,16.44867648,80.68449766
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,120,5,ID,Micro Irrigation,5,16.45366307,80.68558292
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,120,5,ID,Flood Irrigation,1.75,16.45823238,80.68887278
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Tube Well,95,6,ID,Flood Irrigation,2,16.45326511,80.68765571
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Tube Well,90,6,ID,Flood Irrigation,4,16.45169974,80.68924329
Krishna,Penamaluru,02-PEDDAPULIPAKA,Partially Working,Tube Well,80,6,ID,Flood Irrigation,2,16.45564439,80.68589903
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,120,7.5,ID,Flood Irrigation,5,16.45992402,80.69543106
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,120,,ID,Flood Irrigation,0.6,16.4676068,80.67689908
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Tube Well,80,,ID,Flood Irrigation,3,16.46456432,80.68666266
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Filter Point well (Shallow Tube Well),70,5,ID,Flood Irrigation,5,16.46604636,80.67892778
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Filter Point well (Shallow Tube Well),70,10,ID,Flood Irrigation,5,16.46295496,80.68073685
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,120,5,ID,Flood Irrigation,5,16.46634357,80.67374983
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,120,5,ID,Flood Irrigation,5,16.46098835,80.67577801
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,150,6,ID,Flood Irrigation,6,16.45433125,80.6973323
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,150,5,ID,Flood Irrigation,5,16.46064787,80.69203568
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,150,6,ID,Flood Irrigation,5,16.45540724,80.69822515
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,150,5,ID,Flood Irrigation,5,16.45529127,80.68609023
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Bore Well,80,6,ID,Flood Irrigation,1.35,16.46718541,80.68986578
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Tube Well,80,6,ID,Flood Irrigation,2,16.45438001,80.68681391
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,Tube Well,150,6,ID,Flood Irrigation,6,16.45119792,80.70265405
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,others,,5,ID,Flood Irrigation,5,16.4533979,80.70302262
Krishna,Penamaluru,02-PEDDAPULIPAKA,Working,others,,5,ID,Micro Irrigation,4,16.46500979,80.68371132
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,3,16.43338333,80.75075833
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,3,16.434945,80.74778333
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,2,16.44503167,80.74980333
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,2.6,16.44022667,80.74912167
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,3,16.43367,80.75206167
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.43789333,80.75207
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.43418333,80.74916167
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Wet,Flood Irrigation,3,16.435875,80.75858333
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,2,16.43383167,80.75194
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,3,16.44363833,80.75477
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,1,16.44034833,80.74380333
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.43965333,80.74381333
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,1.5,16.43423833,80.74521
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,6,Others,Flood Irrigation,3,16.43618833,80.75056
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.43874,80.74571
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,2,16.44185333,80.74450333
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.43452667,80.75120667
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120.4,,Others,Flood Irrigation,,16.42861667,80.75981667
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.43903333,80.74377
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.44491667,80.745695
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.43396667,80.74517333
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,3,16.43383167,80.75194
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,2.6,16.44524667,80.75468833
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,3,16.43882333,80.75007833
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,4,16.44264167,80.74698667
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2.5,16.43846667,80.74414833
Krishna,Penamaluru,03-GOSALA,Abandoned,Bore Well,120,,Others,Flood Irrigation,2.5,16.439095,80.74293833
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.43847667,80.74429167
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,3,16.43872667,80.74436833
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.44031167,80.74113833
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,140,5,Others,Flood Irrigation,2,16.43381167,80.751945
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,3,16.44138,80.75441
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,140,5,Others,Flood Irrigation,3,16.42747667,80.75927833
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,2,16.43923167,80.76011167
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,3.5,16.43635667,80.74671667
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.43882333,80.75007833
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,2,16.438065,80.74949333
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,2,16.44512667,80.75491
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,2,16.44488333,80.749805
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,,16.43332833,80.74602
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.44038333,80.74759
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.43418333,80.74916333
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Wet,Flood Irrigation,2,16.43423833,80.74521
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Wet,Flood Irrigation,2,16.433075,80.75722833
Krishna,Penamaluru,03-GOSALA,Working,Tube Well,120,5,Others,Flood Irrigation,3,16.444895,80.749865
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,3,16.44112833,80.75441833
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.44063167,80.74149833
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,140,,Others,Flood Irrigation,2,16.43423833,80.74521
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,1.5,16.43728,80.741745
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,2,16.443175,80.75232333
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,2,16.44363833,80.75477
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Wet,Flood Irrigation,2,16.44512833,80.75470333
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,3,16.44100667,80.75534167
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,140,5,Others,Flood Irrigation,2,16.43729333,80.74686333
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.43286,80.75066833
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,4,16.44228833,80.74674333
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,140,5,Others,Flood Irrigation,1,16.44293667,80.75452667
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,140,5,Others,Flood Irrigation,2,16.44369333,80.75520833
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,3,16.43552333,80.74847
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,1,16.42993,80.75924333
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,2,16.43882667,80.75007833
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,3,16.43383167,80.75194
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,140,,Others,Flood Irrigation,3,16.43349167,80.75049333
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Wet,Flood Irrigation,3,16.43831833,80.76023667
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.43402333,80.74488667
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Wet,Flood Irrigation,2,16.434045,80.74515167
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Wet,Flood Irrigation,2,16.43465,80.76254167
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.43811167,80.74512167
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.44193667,80.74464167
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.43961667,80.74346833
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.43646833,80.75071
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.44548333,80.74593833
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.43882333,80.75007833
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,5,16.44230833,80.74685667
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.44036667,80.74784333
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,4.25,16.43728333,80.74688167
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.43383167,80.75194
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.43882333,80.75007667
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.44064833,80.74348167
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.43886333,80.749945
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,2,16.441855,80.74465333
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,3,16.438825,80.75007667
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,,16.43383167,80.75194
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.43868333,80.7501
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,2,16.44527833,80.74993333
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,3,16.440085,80.75967167
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,2,16.44138167,80.74427667
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,2,16.43383333,80.75194
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.43451667,80.74935167
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,140,5,Others,Flood Irrigation,4,16.43882333,80.75007833
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,2,16.43692667,80.74134333
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,2,16.437235,80.75238333
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,2,16.44687,80.74564667
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,4,16.44374,80.74749333
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,2,16.44176333,80.73080833
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,2,16.44364167,80.75479167
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,3,16.43927167,80.749535
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,1.3,16.44447333,80.74451833
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,1.9,16.43584167,80.747275
Krishna,Penamaluru,03-GOSALA,Working,Tube Well,140,,Others,Micro Irrigation,2,16.437285,80.74688333
Krishna,Penamaluru,03-GOSALA,Working,Tube Well,120,,Others,Flood Irrigation,2,16.43552333,80.74847
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,2,16.43418167,80.74916167
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,3.53,16.43583167,80.74662333
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,140,,Others,Flood Irrigation,3,16.441495,80.74436167
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,5,Others,Flood Irrigation,2.3,16.44338667,80.75223
Krishna,Penamaluru,03-GOSALA,Working,Bore Well,120,,Others,Flood Irrigation,4,16.44292667,80.74600833
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,185,5,Wet,Flood Irrigation,2,16.46928,80.69839333
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,189,5,Wet,Flood Irrigation,2,16.46931,80.69839333
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,210,5,Wet,Flood Irrigation,2.08,16.4796477,80.68374422
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,180,5,Wet,Flood Irrigation,2.25,16.46879613,80.69261099
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,180,5,Wet,Flood Irrigation,1.85,16.46929667,80.69848667
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,60,,ID,Flood Irrigation,3,16.45486545,80.70726401
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,120,6,ID,Flood Irrigation,2,16.46202826,80.70220001
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,120,6,ID,Flood Irrigation,4,16.46390891,80.70362255
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,180,,ID,Flood Irrigation,5,16.47234539,80.69144091
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,,5,Wet,Flood Irrigation,2,16.47389,80.68723833
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,185,,Wet,Flood Irrigation,2.8,16.47665667,80.68722833
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,167,5,Wet,Flood Irrigation,2.5,16.476605,80.68711
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,205,,Wet,Flood Irrigation,2,16.47953064,80.68372917
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,186,6,Wet,Flood Irrigation,2.5,16.47663333,80.68718833
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,110,,Wet,Flood Irrigation,2,16.47662333,80.68727833
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,185,5,Wet,Flood Irrigation,2,16.47657667,80.68729333
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,190,5,Wet,Flood Irrigation,2.5,16.480795,80.68410833
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,156,,Wet,Flood Irrigation,2.74,16.47212667,80.69123333
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,155,,Wet,Flood Irrigation,2.4,16.47622333,80.68758333
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,180,,Wet,Flood Irrigation,1.25,16.46481674,80.69731039
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,190,,Wet,Flood Irrigation,2,16.48069667,80.68450167
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,98,6,ID,Flood Irrigation,4,16.47429206,80.69370328
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,60,6,ID,Flood Irrigation,4,16.46902515,80.70165899
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,115,6,ID,Flood Irrigation,3,16.46962855,80.70795364
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,,5,ID,Flood Irrigation,2,16.47356734,80.68542323
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,100,6,ID,Flood Irrigation,5,16.46077866,80.70231491
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,120,6,ID,Flood Irrigation,3,16.46575041,80.69882162
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,187,5,Wet,Flood Irrigation,2.5,16.47352333,80.68774167
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,6,Wet,Flood Irrigation,2.5,16.47346167,80.68740667
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,150,5,Wet,Flood Irrigation,2,16.47369167,80.68758
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,160,,ID,Flood Irrigation,3,16.47448002,80.68635896
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,160,,ID,Flood Irrigation,2,16.47451286,80.68637024
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,150,,ID,Flood Irrigation,2,16.47453873,80.68642001
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,125,,ID,Flood Irrigation,3,16.47334293,80.69276087
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,165,,Wet,Flood Irrigation,2,16.473615,80.68755
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,,Wet,Flood Irrigation,2.5,16.4796199,80.68314058
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,98,6,ID,Flood Irrigation,4,16.46501229,80.70037212
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,120,6,ID,Flood Irrigation,4,16.46079998,80.70447906
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,120,6,ID,Flood Irrigation,4,16.46068731,80.70442538
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,155,,Wet,Flood Irrigation,3,16.476695,80.68710667
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,205,,Wet,Flood Irrigation,2.5,16.47950532,80.68371612
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,6,Wet,Flood Irrigation,2.5,16.46486754,80.69781919
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,188,5,Wet,Flood Irrigation,3,16.47674667,80.687335
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,185,5,Wet,Flood Irrigation,2.57,16.47657667,80.68704333
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,155,5,Wet,Flood Irrigation,2.74,16.47668167,80.68724167
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,165,6,Wet,Flood Irrigation,2.74,16.47644333,80.686875
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,,Wet,Flood Irrigation,2,16.47962793,80.68370629
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,180,5,Wet,Flood Irrigation,2.1,16.46483884,80.69778744
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,180,5,Wet,Flood Irrigation,2.25,16.46877406,80.69254338
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,180,5,Wet,Flood Irrigation,2.78,16.46104833,80.69367167
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,188,5,Wet,Flood Irrigation,2,16.459975,80.69539667
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,5,Wet,Flood Irrigation,2,16.460995,80.693705
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,190,7.5,Wet,Flood Irrigation,2.5,16.47962013,80.68292637
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,180,5,Wet,Flood Irrigation,2,16.46099,80.69374833
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,188,5,Wet,Flood Irrigation,2.58,16.460995,80.69368167
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,168,5,Wet,Flood Irrigation,3,16.46095667,80.69370667
